Time (s),Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8
10.349064350128174,92151.2,92077.6,104188.6,104150.6,120674.2,98344.3,109862.9,89454.6
10.417259693145752,92137.5,92071.0,104170.9,104136.9,120655.1,98337.9,109775.8,89604.6
10.484903573989868,92121.8,92068.0,104151.7,104123.6,120631.4,98336.8,109706.2,89834.2
10.553881645202637,92116.1,92067.0,104136.2,104109.9,120608.4,98331.8,109635.5,90057.7
10.622692584991455,92101.9,92059.4,104117.5,104096.1,120580.2,98333.8,109571.8,90313.1
10.691407203674316,92089.0,92063.2,104099.8,104081.9,120551.4,98331.6,109508.5,90435.6
10.759173393249512,92076.2,92056.7,104085.2,104068.7,120531.0,98328.5,109450.1,90744.8
10.829163789749146,92059.1,92058.6,104063.5,104058.3,120513.1,98330.1,109393.8,90863.9
10.89575982093811,92063.1,92054.3,104047.6,104046.0,120493.7,98330.6,109336.9,91125.9
10.965432405471802,92038.9,92056.4,104035.0,104034.2,120474.2,98323.9,109289.4,91408.5
11.033450365066528,92018.6,92043.7,104019.0,104023.4,120455.3,98322.3,109229.1,91621.8
11.100899696350098,92014.6,92050.4,103998.5,104011.5,120440.9,98322.8,109195.3,91860.6
11.16864275932312,92040.2,92041.8,103984.6,104003.3,120422.1,98319.2,109135.8,91862.0
11.238159418106079,91993.8,92042.5,103968.4,103990.2,120403.6,98327.2,109080.6,92159.8
11.306052923202515,91982.1,92037.1,103951.2,103983.8,120386.6,98331.5,109027.8,92412.8
11.374041080474854,91970.5,92035.6,103937.4,103974.2,120371.2,98329.0,108986.4,92479.8
11.44243335723877,91961.8,92031.0,103920.0,103967.4,120356.0,98324.3,108941.1,92580.0
11.511502742767334,91954.9,92026.2,103912.1,103957.0,120340.5,98323.1,108891.1,92754.9
11.579970836639404,91942.4,92028.2,103901.5,103946.4,120326.7,98323.0,108842.7,92855.1
11.648720264434814,91930.9,92021.2,103889.0,103938.6,120312.3,98323.3,108794.5,93122.9
11.716086149215698,91919.6,92016.6,103876.2,103929.5,120296.2,98322.4,108748.7,93291.3
11.784417867660522,91906.6,92009.5,103861.2,103920.6,120281.7,98321.7,108708.5,93750.4
11.853131294250488,91895.9,92004.9,103846.5,103910.1,120267.2,98322.2,108664.6,94019.0
11.921165704727173,91886.0,91997.8,103832.6,103900.7,120252.6,98323.0,108622.6,94205.7
11.989940166473389,91875.0,91992.7,103815.8,103891.5,120233.7,98320.2,108582.2,94408.1
12.059476852416992,91861.8,91984.7,103803.3,103880.3,120215.4,98321.3,108547.0,94578.5
12.126792907714844,91850.7,91979.8,103788.8,103870.6,120198.3,98322.6,108508.2,94733.8
12.194638729095459,91838.2,91972.6,103774.1,103857.5,120181.7,98319.5,108474.8,94877.8
12.263648748397827,91827.7,91968.4,103755.8,103841.7,120164.4,98320.3,108442.8,95230.0
12.331934452056885,91813.5,91961.1,103744.0,103831.0,120148.3,98321.5,108410.1,95477.0
12.400492429733276,91801.7,91957.7,103727.1,103823.2,120132.5,98321.6,108378.9,95637.4
12.468939304351807,91790.1,91948.6,103714.7,103814.7,120117.9,98320.9,108349.8,95780.5
12.536656379699707,91777.5,91940.9,103702.7,103807.5,120102.9,98320.9,108321.5,95871.6
12.60530161857605,91766.4,91934.5,103690.7,103800.3,120087.2,98321.8,108292.7,95962.7
12.673657894134521,91753.6,91925.3,103676.6,103793.4,120071.3,98320.3,108262.9,96028.9
12.741584300994873,91740.9,91915.8,103664.6,103787.0,120055.7,98321.6,108236.0,96083.9
12.809978008270264,91727.4,91909.5,103650.4,103779.2,120038.6,98319.3,108208.8,96093.8
12.878939628601074,91713.7,91898.2,103638.5,103772.3,120022.0,98319.7,108186.2,96147.4
12.947459936141968,91700.2,91886.9,103625.3,103766.6,120003.3,98320.4,108157.7,96191.2
13.015618801116943,91689.6,91879.0,103613.0,103759.1,119985.5,98321.1,108132.7,96243.3
13.084175109863281,91678.1,91872.4,103600.8,103752.7,119969.2,98319.8,108108.0,96288.1
13.152329206466675,91666.2,91861.4,103586.8,103744.6,119952.7,98319.1,108083.1,96316.6
13.220130443572998,91654.1,91850.9,103575.7,103737.6,119934.6,98321.4,108057.1,96350.2
13.2893648147583,91639.0,91841.8,103561.5,103731.3,119918.5,98320.3,108033.9,96380.0
